,detid,type,location_desc,lat,lon
683,10013004,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
684,10013005,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
685,10013006,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
686,10013007,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
687,10013008,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
688,10013009,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
689,10013032,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
690,10013033,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
691,10013034,LZA-Detektor,Bahnhofplatz SÃÂ¼d,,
692,10014001,LZA-Detektor,Herzog-Heinrich-/ Lindwurmstr.,,
693,10014002,LZA-Detektor,Herzog-Heinrich-/ Lindwurmstr.,,
694,10014003,LZA-Detektor,Herzog-Heinrich-/ Lindwurmstr.,,
695,10014004,LZA-Detektor,Herzog-Heinrich-/ Lindwurmstr.,,
696,10014005,LZA-Detektor,Herzog-Heinrich-/ Lindwurmstr.,,
697,10015001,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
698,10015002,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
699,10015003,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
700,10015004,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
701,10015005,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
702,10015006,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
703,10015007,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
704,10015008,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
705,10015009,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
706,10015010,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
707,10015011,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
708,10015012,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
709,10015013,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
710,10015014,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
711,10015015,LZA-Detektor,Orleans-/ Rosenheimer Str.,,
712,10016001,LZA-Detektor,Rosenheimer Platz,,
713,10016002,LZA-Detektor,Rosenheimer Platz,,
714,10016003,LZA-Detektor,Rosenheimer Platz,,
715,10016004,LZA-Detektor,Rosenheimer Platz,,
716,10016005,LZA-Detektor,Rosenheimer Platz,,
717,10016006,LZA-Detektor,Rosenheimer Platz,,
718,10016007,LZA-Detektor,Rosenheimer Platz,,
719,10016008,LZA-Detektor,Rosenheimer Platz,,
720,10016009,LZA-Detektor,Rosenheimer Platz,,
721,10016010,LZA-Detektor,Rosenheimer Platz,,
722,10016011,LZA-Detektor,Rosenheimer Platz,,
723,10016012,LZA-Detektor,Rosenheimer Platz,,
724,10016013,LZA-Detektor,Rosenheimer Platz,,
725,10016014,LZA-Detektor,Rosenheimer Platz,,
726,10016015,LZA-Detektor,Rosenheimer Platz,,
727,10016016,LZA-Detektor,Rosenheimer Platz,,
728,10016017,LZA-Detektor,Rosenheimer Platz,,
729,10016018,LZA-Detektor,Rosenheimer Platz,,
730,10018001,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
731,10018002,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
732,10018003,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
733,10018004,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
734,10018005,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
735,10018006,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
736,10018007,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
737,10018008,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
738,10018009,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
739,10018010,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
740,10018011,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
741,10018012,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
742,10018013,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
743,10018014,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
744,10018015,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
745,10018016,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
746,10018017,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
747,10018018,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
748,10018019,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
749,10018035,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
750,10018036,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
751,10018037,LZA-Detektor,Ludwig-/ Von-der-Tann-Str.,,
752,10019001,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
753,10019002,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
754,10019003,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
755,10019004,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
756,10019005,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
757,10019006,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
758,10019007,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
759,10019022,LZA-Detektor,Lindwurm-/ Plinganserstr.,,
760,10020001,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136677,11.555808
761,10020002,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136765,11.555852
762,10020003,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136395,11.55632
763,10020004,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136356,11.556319
764,10020005,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.136,11.555903
765,10020006,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,48.13618,11.555869
766,10020007,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,,
767,10020008,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,,
768,10020009,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,,
769,10020010,LZA-Detektor,Landwehr-/ Paul-Heyse-Str.,,
770,10021001,LZA-Detektor,Georg-Hirth-Platz,,
771,10021002,LZA-Detektor,Georg-Hirth-Platz,,
772,10021003,LZA-Detektor,Georg-Hirth-Platz,,
773,10021004,LZA-Detektor,Georg-Hirth-Platz,,
774,10021005,LZA-Detektor,Georg-Hirth-Platz,,
775,10021006,LZA-Detektor,Georg-Hirth-Platz,,
776,10021007,LZA-Detektor,Georg-Hirth-Platz,,
777,10021008,LZA-Detektor,Georg-Hirth-Platz,,
778,10021009,LZA-Detektor,Georg-Hirth-Platz,,
779,10021010,LZA-Detektor,Georg-Hirth-Platz,,
780,10021011,LZA-Detektor,Georg-Hirth-Platz,,
781,10021012,LZA-Detektor,Georg-Hirth-Platz,,
782,10022001,LZA-Detektor,Mars-/ Seidlstr.,,
783,10022002,LZA-Detektor,Mars-/ Seidlstr.,,
784,10022003,LZA-Detektor,Mars-/ Seidlstr.,,
785,10022004,LZA-Detektor,Mars-/ Seidlstr.,,
786,10022005,LZA-Detektor,Mars-/ Seidlstr.,,
787,10022006,LZA-Detektor,Mars-/ Seidlstr.,,
788,10025001,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
789,10025002,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
790,10025003,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
791,10025004,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
792,10025005,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
793,10025006,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
794,10025007,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
795,10025008,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
796,10025009,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
797,10025018,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
798,10025019,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
799,10025020,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
800,10025021,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
801,10025022,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
802,10025023,LZA-Detektor,Bayer-/ Martin-Greif-Str.,,
803,10026001,LZA-Detektor,Grasser-/ Landsberger Str.,,
804,10026002,LZA-Detektor,Grasser-/ Landsberger Str.,,
805,10026003,LZA-Detektor,Grasser-/ Landsberger Str.,,
806,10026004,LZA-Detektor,Grasser-/ Landsberger Str.,,
807,10026005,LZA-Detektor,Grasser-/ Landsberger Str.,,
808,10026006,LZA-Detektor,Grasser-/ Landsberger Str.,,
809,10026007,LZA-Detektor,Grasser-/ Landsberger Str.,,
810,10027001,LZA-Detektor,Landsberger-/ Trappentreustr.,,
811,10027002,LZA-Detektor,Landsberger-/ Trappentreustr.,,
812,10027003,LZA-Detektor,Landsberger-/ Trappentreustr.,,
813,10027004,LZA-Detektor,Landsberger-/ Trappentreustr.,,
814,10027005,LZA-Detektor,Landsberger-/ Trappentreustr.,,
815,10027006,LZA-Detektor,Landsberger-/ Trappentreustr.,,
816,10027007,LZA-Detektor,Landsberger-/ Trappentreustr.,,
817,10027008,LZA-Detektor,Landsberger-/ Trappentreustr.,,
818,10027009,LZA-Detektor,Landsberger-/ Trappentreustr.,,
819,10027010,LZA-Detektor,Landsberger-/ Trappentreustr.,,
820,10027011,LZA-Detektor,Landsberger-/ Trappentreustr.,,
821,10027012,LZA-Detektor,Landsberger-/ Trappentreustr.,,
822,10027013,LZA-Detektor,Landsberger-/ Trappentreustr.,,
823,10027014,LZA-Detektor,Landsberger-/ Trappentreustr.,,
824,10027015,LZA-Detektor,Landsberger-/ Trappentreustr.,,
825,10027016,LZA-Detektor,Landsberger-/ Trappentreustr.,,
826,10027017,LZA-Detektor,Landsberger-/ Trappentreustr.,,
827,10027018,LZA-Detektor,Landsberger-/ Trappentreustr.,,
828,10027019,LZA-Detektor,Landsberger-/ Trappentreustr.,,
829,10027020,LZA-Detektor,Landsberger-/ Trappentreustr.,,
830,10027033,LZA-Detektor,Landsberger-/ Trappentreustr.,,
831,10027034,LZA-Detektor,Landsberger-/ Trappentreustr.,,
832,10028001,LZA-Detektor,Stiglmaierplatz / Strab,,
833,10029001,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
834,10029002,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
835,10029003,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
836,10029004,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
837,10029005,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
838,10029006,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
839,10029007,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
840,10029008,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
841,10029009,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
842,10029010,LZA-Detektor,Schwanthaler-/ Sonnenstr.,,
843,10030001,LZA-Detektor,Josephspital-/ Sonnenstr.,,
844,10030002,LZA-Detektor,Josephspital-/ Sonnenstr.,,
845,10030003,LZA-Detektor,Josephspital-/ Sonnenstr.,,
846,10030004,LZA-Detektor,Josephspital-/ Sonnenstr.,,
847,10030005,LZA-Detektor,Josephspital-/ Sonnenstr.,,
848,10030006,LZA-Detektor,Josephspital-/ Sonnenstr.,,
849,10030007,LZA-Detektor,Josephspital-/ Sonnenstr.,,
850,10030008,LZA-Detektor,Josephspital-/ Sonnenstr.,,
851,10030009,LZA-Detektor,Josephspital-/ Sonnenstr.,,
852,10030010,LZA-Detektor,Josephspital-/ Sonnenstr.,,
853,10030011,LZA-Detektor,Josephspital-/ Sonnenstr.,,
854,10030012,LZA-Detektor,Josephspital-/ Sonnenstr.,,
855,10030013,LZA-Detektor,Josephspital-/ Sonnenstr.,,
856,10030014,LZA-Detektor,Josephspital-/ Sonnenstr.,,
857,10030015,LZA-Detektor,Josephspital-/ Sonnenstr.,,
858,10030016,LZA-Detektor,Josephspital-/ Sonnenstr.,,
859,10030017,LZA-Detektor,Josephspital-/ Sonnenstr.,,
860,10030018,LZA-Detektor,Josephspital-/ Sonnenstr.,,
861,10030019,LZA-Detektor,Josephspital-/ Sonnenstr.,,
862,10031001,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
863,10031002,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
864,10031003,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
865,10031004,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
866,10031005,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
867,10031006,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
868,10031007,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
869,10031008,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
870,10031009,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
871,10031010,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
872,10031011,LZA-Detektor,Agnes-Bernauer-/ FÃÂ¼rstenrieder Str.,,
873,10032001,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
874,10032002,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
875,10032003,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
876,10032004,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
877,10032005,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
878,10032006,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
879,10032007,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
880,10032008,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
881,10032009,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
882,10032010,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
883,10032011,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
884,10032012,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
885,10032013,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
886,10032014,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
887,10032015,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
888,10032016,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
889,10032017,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
890,10032018,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
891,10032019,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
892,10032020,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
893,10032021,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
894,10032022,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
895,10032023,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
896,10032024,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
897,10032025,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
898,10032026,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
899,10032027,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
900,10032028,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
901,10032029,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
902,10032030,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
903,10032031,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
904,10032032,LZA-Detektor,FÃÂ¼rstenrieder-/ Landsberger Str.,,
905,10033001,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
906,10033002,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
907,10033003,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
908,10033004,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
909,10033005,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
910,10033006,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
911,10033007,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
912,10033008,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
913,10033009,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
914,10033010,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
915,10033011,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
916,10033012,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
917,10033027,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
918,10033028,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
919,10033029,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
920,10033030,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
921,10033031,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
922,10033032,LZA-Detektor,Kapuziner-/ Thalkirchner Str.,,
923,10035001,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
924,10035002,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
925,10035003,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
926,10035004,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
927,10035005,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
928,10035006,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
929,10035007,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
930,10035008,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
931,10035009,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
932,10035010,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
933,10035011,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
934,10035012,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
935,10035013,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
936,10035014,LZA-Detektor,Maximilian-/ Stern-/ Widenmayerstr.,,
937,10037001,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
938,10037002,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
939,10037003,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
940,10037004,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
941,10037005,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
942,10037006,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
943,10037007,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
944,10037008,LZA-Detektor,Barer-/ Gabelsbergerstr.,,
945,10038001,LZA-Detektor,Barer-/ Theresienstr.,,
946,10038002,LZA-Detektor,Barer-/ Theresienstr.,,
947,10038003,LZA-Detektor,Barer-/ Theresienstr.,,
948,10038004,LZA-Detektor,Barer-/ Theresienstr.,,
949,10038005,LZA-Detektor,Barer-/ Theresienstr.,,
950,10038012,LZA-Detektor,Barer-/ Theresienstr.,,
951,10038013,LZA-Detektor,Barer-/ Theresienstr.,,
952,10039001,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115467,11.579954
953,10039002,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.11613,11.580421
954,10039003,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115574,11.580806
955,10039004,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115547,11.580796
956,10039005,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
957,10039006,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
958,10039007,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
959,10039008,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
960,10039009,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
961,10039010,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
962,10039011,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
963,10039012,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
964,10039013,LZA-Detektor,Icho-/ Tegernseer Landstr.,,
965,10042001,LZA-Detektor,Pilgersheimer-/ Winterstr.,,
966,10042002,LZA-Detektor,Pilgersheimer-/ Winterstr.,,
967,10042003,LZA-Detektor,Pilgersheimer-/ Winterstr.,,
968,10042004,LZA-Detektor,Pilgersheimer-/ Winterstr.,,
969,10043020,LZA-Detektor,Sendlinger-Tor-Platz,,
970,10043021,LZA-Detektor,Sendlinger-Tor-Platz,,
971,10045001,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
972,10045002,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
973,10045003,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
974,10045004,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
975,10045005,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
976,10045006,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
977,10045007,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
978,10045008,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
979,10045016,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
980,10045017,LZA-Detektor,An der Hauptfeuerwache / Oberanger,,
981,10046001,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
982,10046002,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
983,10046003,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
984,10046004,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
985,10046005,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
986,10046006,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
987,10046007,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
988,10046008,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
989,10046009,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
990,10046010,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
991,10046011,LZA-Detektor,Lindwurm-/ Reisingerstr.,,
992,10047001,LZA-Detektor,Goetheplatz,,
993,10047002,LZA-Detektor,Goetheplatz,,
994,10047003,LZA-Detektor,Goetheplatz,,
995,10047004,LZA-Detektor,Goetheplatz,,
996,10047005,LZA-Detektor,Goetheplatz,,
997,10047006,LZA-Detektor,Goetheplatz,,
998,10047007,LZA-Detektor,Goetheplatz,,
999,10047008,LZA-Detektor,Goetheplatz,,
1000,10047009,LZA-Detektor,Goetheplatz,,
1001,10047010,LZA-Detektor,Goetheplatz,,
1002,10047011,LZA-Detektor,Goetheplatz,,
1003,10047012,LZA-Detektor,Goetheplatz,,
1004,10047013,LZA-Detektor,Goetheplatz,,
1005,10047014,LZA-Detektor,Goetheplatz,,
1006,10047015,LZA-Detektor,Goetheplatz,,
1007,10047016,LZA-Detektor,Goetheplatz,,
1008,10047017,LZA-Detektor,Goetheplatz,,
1009,10047018,LZA-Detektor,Goetheplatz,,
1010,10047019,LZA-Detektor,Goetheplatz,,
1011,10047020,LZA-Detektor,Goetheplatz,,
1012,10047021,LZA-Detektor,Goetheplatz,,
1013,10048001,LZA-Detektor,Lindwurm-/ Zenettistr.,,
1014,10048002,LZA-Detektor,Lindwurm-/ Zenettistr.,,
1015,10048003,LZA-Detektor,Lindwurm-/ Zenettistr.,,
1016,10048004,LZA-Detektor,Lindwurm-/ Zenettistr.,,
1017,10048005,LZA-Detektor,Lindwurm-/ Zenettistr.,,
1018,10048006,LZA-Detektor,Lindwurm-/ Zenettistr.,,
1019,10048007,LZA-Detektor,Lindwurm-/ Zenettistr.,,
1020,10049001,LZA-Detektor,Lindwurm-/ Poccistr.,,
1021,10049002,LZA-Detektor,Lindwurm-/ Poccistr.,,
1022,10049003,LZA-Detektor,Lindwurm-/ Poccistr.,,
1023,10049004,LZA-Detektor,Lindwurm-/ Poccistr.,,
1024,10049005,LZA-Detektor,Lindwurm-/ Poccistr.,,
1025,10049006,LZA-Detektor,Lindwurm-/ Poccistr.,,
1026,10049007,LZA-Detektor,Lindwurm-/ Poccistr.,,
1027,10049008,LZA-Detektor,Lindwurm-/ Poccistr.,,
1028,10049009,LZA-Detektor,Lindwurm-/ Poccistr.,,
1029,10049010,LZA-Detektor,Lindwurm-/ Poccistr.,,
1030,10049011,LZA-Detektor,Lindwurm-/ Poccistr.,,
1031,10049012,LZA-Detektor,Lindwurm-/ Poccistr.,,
1032,10049013,LZA-Detektor,Lindwurm-/ Poccistr.,,
1033,10049014,LZA-Detektor,Lindwurm-/ Poccistr.,,
1034,10049015,LZA-Detektor,Lindwurm-/ Poccistr.,,
1035,10049016,LZA-Detektor,Lindwurm-/ Poccistr.,,
1036,10049017,LZA-Detektor,Lindwurm-/ Poccistr.,,
1037,10049018,LZA-Detektor,Lindwurm-/ Poccistr.,,
1038,10049019,LZA-Detektor,Lindwurm-/ Poccistr.,,
1039,10050001,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1040,10050002,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1041,10050003,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1042,10050004,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1043,10050005,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1044,10050006,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1045,10050007,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1046,10050008,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1047,10050009,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1048,10050010,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1049,10050011,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1050,10050012,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1051,10050013,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,,
1052,10051001,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1053,10051002,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1054,10051003,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1055,10051004,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1056,10051005,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1057,10051006,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1058,10051007,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1059,10051008,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1060,10051009,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,,
1061,10052001,LZA-Detektor,Boschetsrieder-/ Waakirchner Str.,,
1062,10053001,LZA-Detektor,Fraunhofer-/ Klenzestr.,,
1063,10053002,LZA-Detektor,Fraunhofer-/ Klenzestr.,,
1064,10053003,LZA-Detektor,Fraunhofer-/ Klenzestr.,,
1065,10053004,LZA-Detektor,Fraunhofer-/ Klenzestr.,,
1066,10053005,LZA-Detektor,Fraunhofer-/ Klenzestr.,,
1067,10053006,LZA-Detektor,Fraunhofer-/ Klenzestr.,,
1068,10053007,LZA-Detektor,Fraunhofer-/ Klenzestr.,,
1069,10054001,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,,
1070,10054002,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,,
