,detid,type,location_desc,lat,lon
2561,10199008,LZA-Detektor,Thomasiusplatz,48.115982,11.602565
2562,10199009,LZA-Detektor,Thomasiusplatz,48.11531,11.60236
2563,10199010,LZA-Detektor,Thomasiusplatz,48.115307,11.60232
2564,10199011,LZA-Detektor,Thomasiusplatz,,
2565,10199012,LZA-Detektor,Thomasiusplatz,,
2566,10199013,LZA-Detektor,Thomasiusplatz,,
2567,10199014,LZA-Detektor,Thomasiusplatz,,
2568,10199027,LZA-Detektor,Thomasiusplatz,48.115555,11.601581
2569,10199028,LZA-Detektor,Thomasiusplatz,48.115532,11.601601
2570,10199029,LZA-Detektor,Thomasiusplatz,48.116226,11.601943
2571,10199030,LZA-Detektor,Thomasiusplatz,48.116215,11.601909
2572,10199031,LZA-Detektor,Thomasiusplatz,48.115955,11.602703
2573,10199032,LZA-Detektor,Thomasiusplatz,48.11598,11.602681
2574,10199033,LZA-Detektor,Thomasiusplatz,48.11538,11.6022415
2575,10201001,LZA-Detektor,Grandl-/ Verdistr.,,
2576,10201002,LZA-Detektor,Grandl-/ Verdistr.,,
2577,10201003,LZA-Detektor,Grandl-/ Verdistr.,,
2578,10201004,LZA-Detektor,Grandl-/ Verdistr.,,
2579,10201005,LZA-Detektor,Grandl-/ Verdistr.,,
2580,10201006,LZA-Detektor,Grandl-/ Verdistr.,,
2581,10201007,LZA-Detektor,Grandl-/ Verdistr.,,
2582,10201008,LZA-Detektor,Grandl-/ Verdistr.,,
2583,10201009,LZA-Detektor,Grandl-/ Verdistr.,,
2584,10201010,LZA-Detektor,Grandl-/ Verdistr.,,
2585,10202007,LZA-Detektor,Dachauer-/ Leipziger Str.,,
2586,10202008,LZA-Detektor,Dachauer-/ Leipziger Str.,,
2587,10202009,LZA-Detektor,Dachauer-/ Leipziger Str.,,
2588,10202010,LZA-Detektor,Dachauer-/ Leipziger Str.,,
2589,10202011,LZA-Detektor,Dachauer-/ Leipziger Str.,,
2590,10202012,LZA-Detektor,Dachauer-/ Leipziger Str.,,
2591,10203001,LZA-Detektor,Blumen-/ Corneliusstr.,,
2592,10203002,LZA-Detektor,Blumen-/ Corneliusstr.,,
2593,10203003,LZA-Detektor,Blumen-/ Corneliusstr.,,
2594,10203004,LZA-Detektor,Blumen-/ Corneliusstr.,,
2595,10203005,LZA-Detektor,Blumen-/ Corneliusstr.,,
2596,10203006,LZA-Detektor,Blumen-/ Corneliusstr.,,
2597,10203007,LZA-Detektor,Blumen-/ Corneliusstr.,,
2598,10203008,LZA-Detektor,Blumen-/ Corneliusstr.,,
2599,10203009,LZA-Detektor,Blumen-/ Corneliusstr.,,
2600,10203010,LZA-Detektor,Blumen-/ Corneliusstr.,,
2601,10203011,LZA-Detektor,Blumen-/ Corneliusstr.,,
2602,10203012,LZA-Detektor,Blumen-/ Corneliusstr.,,
2603,10204001,LZA-Detektor,Cornelius-/ MÃÂ¼llerstr.,48.133247,11.574645
2604,10204002,LZA-Detektor,Cornelius-/ MÃÂ¼llerstr.,48.133247,11.574679
2605,10204003,LZA-Detektor,Cornelius-/ MÃÂ¼llerstr.,48.13266,11.574685
2606,10204004,LZA-Detektor,Cornelius-/ MÃÂ¼llerstr.,48.132637,11.573915
2607,10204005,LZA-Detektor,Cornelius-/ MÃÂ¼llerstr.,48.132633,11.573881
2608,10204006,LZA-Detektor,Cornelius-/ MÃÂ¼llerstr.,48.13317,11.57386
2609,10204007,LZA-Detektor,Cornelius-/ MÃÂ¼llerstr.,48.13313,11.57399
2610,10205001,LZA-Detektor,Reichenbachplatz,,
2611,10205002,LZA-Detektor,Reichenbachplatz,,
2612,10205003,LZA-Detektor,Reichenbachplatz,,
2613,10205004,LZA-Detektor,Reichenbachplatz,,
2614,10205005,LZA-Detektor,Reichenbachplatz,,
2615,10205006,LZA-Detektor,Reichenbachplatz,,
2616,10205007,LZA-Detektor,Reichenbachplatz,,
2617,10205008,LZA-Detektor,Reichenbachplatz,,
2618,10205009,LZA-Detektor,Reichenbachplatz,,
2619,10205010,LZA-Detektor,Reichenbachplatz,,
2620,10205011,LZA-Detektor,Reichenbachplatz,,
2621,10205012,LZA-Detektor,Reichenbachplatz,,
2622,10205013,LZA-Detektor,Reichenbachplatz,,
2623,10205014,LZA-Detektor,Reichenbachplatz,,
2624,10205015,LZA-Detektor,Reichenbachplatz,,
2625,10205016,LZA-Detektor,Reichenbachplatz,,
2626,10206001,LZA-Detektor,Beethovenplatz,,
2627,10206002,LZA-Detektor,Beethovenplatz,,
2628,10207001,LZA-Detektor,Balan-/ Chiemgaustr.,,
2629,10207002,LZA-Detektor,Balan-/ Chiemgaustr.,,
2630,10207003,LZA-Detektor,Balan-/ Chiemgaustr.,,
2631,10207004,LZA-Detektor,Balan-/ Chiemgaustr.,,
2632,10207005,LZA-Detektor,Balan-/ Chiemgaustr.,,
2633,10207006,LZA-Detektor,Balan-/ Chiemgaustr.,,
2634,10207007,LZA-Detektor,Balan-/ Chiemgaustr.,,
2635,10207008,LZA-Detektor,Balan-/ Chiemgaustr.,,
2636,10207009,LZA-Detektor,Balan-/ Chiemgaustr.,,
2637,10207010,LZA-Detektor,Balan-/ Chiemgaustr.,,
2638,10207011,LZA-Detektor,Balan-/ Chiemgaustr.,,
2639,10207012,LZA-Detektor,Balan-/ Chiemgaustr.,,
2640,10207013,LZA-Detektor,Balan-/ Chiemgaustr.,,
2641,10207014,LZA-Detektor,Balan-/ Chiemgaustr.,,
2642,10209001,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2643,10209002,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2644,10209003,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2645,10209004,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2646,10209005,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2647,10209006,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2648,10209007,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2649,10209008,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2650,10209009,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2651,10209010,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2652,10209011,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2653,10209012,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2654,10209037,LZA-Detektor,Mauerkircher-/ Montgelasstr.,,
2655,10211001,LZA-Detektor,Am Harras / Plinganserstr.,,
2656,10211002,LZA-Detektor,Am Harras / Plinganserstr.,,
2657,10211003,LZA-Detektor,Am Harras / Plinganserstr.,,
2658,10211004,LZA-Detektor,Am Harras / Plinganserstr.,,
2659,10211005,LZA-Detektor,Am Harras / Plinganserstr.,,
2660,10211006,LZA-Detektor,Am Harras / Plinganserstr.,,
2661,10211007,LZA-Detektor,Am Harras / Plinganserstr.,,
2662,10211008,LZA-Detektor,Am Harras / Plinganserstr.,,
2663,10211009,LZA-Detektor,Am Harras / Plinganserstr.,,
2664,10211010,LZA-Detektor,Am Harras / Plinganserstr.,,
2665,10211011,LZA-Detektor,Am Harras / Plinganserstr.,,
2666,10211012,LZA-Detektor,Am Harras / Plinganserstr.,,
2667,10211013,LZA-Detektor,Am Harras / Plinganserstr.,,
2668,10211014,LZA-Detektor,Am Harras / Plinganserstr.,,
2669,10211015,LZA-Detektor,Am Harras / Plinganserstr.,,
2670,10212001,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2671,10212002,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2672,10212003,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2673,10212004,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2674,10212005,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2675,10212006,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2676,10212007,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2677,10212008,LZA-Detektor,Robert-Koch-/ Sternstr.,,
2678,10213001,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2679,10213002,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2680,10213003,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2681,10213004,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2682,10213005,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2683,10213006,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2684,10213007,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2685,10213008,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2686,10213009,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2687,10213010,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2688,10213011,LZA-Detektor,Rupert-Mayer-/ Wolfratshauser Str.,,
2689,10214001,LZA-Detektor,Friedenheimer-/ Landsberger Str.,,
2690,10214002,LZA-Detektor,Friedenheimer-/ Landsberger Str.,,
2691,10214003,LZA-Detektor,Friedenheimer-/ Landsberger Str.,,
2692,10214004,LZA-Detektor,Friedenheimer-/ Landsberger Str.,,
2693,10214005,LZA-Detektor,Friedenheimer-/ Landsberger Str.,,
2694,10215001,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2695,10215002,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2696,10215003,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2697,10215004,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2698,10215005,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2699,10215006,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2700,10215007,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2701,10215008,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2702,10215009,LZA-Detektor,Landsberger-/ Von-der-Pfordten-Str.,,
2703,10216001,LZA-Detektor,Agricola-/ Landsberger Str.,,
2704,10216002,LZA-Detektor,Agricola-/ Landsberger Str.,,
2705,10216003,LZA-Detektor,Agricola-/ Landsberger Str.,,
2706,10216004,LZA-Detektor,Agricola-/ Landsberger Str.,,
2707,10216005,LZA-Detektor,Agricola-/ Landsberger Str.,,
2708,10216006,LZA-Detektor,Agricola-/ Landsberger Str.,,
2709,10216007,LZA-Detektor,Agricola-/ Landsberger Str.,,
2710,10216008,LZA-Detektor,Agricola-/ Landsberger Str.,,
2711,10216009,LZA-Detektor,Agricola-/ Landsberger Str.,,
2712,10216010,LZA-Detektor,Agricola-/ Landsberger Str.,,
2713,10216011,LZA-Detektor,Agricola-/ Landsberger Str.,,
2714,10217007,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2715,10217008,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2716,10217009,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2717,10217010,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2718,10217011,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2719,10217012,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2720,10217013,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2721,10217014,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2722,10217015,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2723,10217016,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2724,10217017,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2725,10217018,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2726,10217019,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2727,10217020,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2728,10217021,LZA-Detektor,Landsberger-/ Willibaldstr.,,
2729,10220001,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,48.149677,11.555155
2730,10220002,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,48.149586,11.5547495
2731,10220003,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,,
2732,10220004,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,,
2733,10220005,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,,
2734,10220006,LZA-Detektor,Nymphenburger-/ Pappenheimstr.,,
2735,10222001,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2736,10222002,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2737,10222003,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2738,10222004,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2739,10222005,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2740,10222006,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2741,10222007,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2742,10222008,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2743,10222009,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2744,10222010,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2745,10222011,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2746,10222012,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2747,10222013,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2748,10222014,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2749,10222015,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2750,10222016,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2751,10222017,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2752,10222018,LZA-Detektor,BrudermÃÂ¼hl-/ Thalkirchner Str.,,
2753,10224011,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2754,10224012,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2755,10224013,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2756,10224014,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2757,10224015,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2758,10224016,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2759,10224017,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2760,10224018,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2761,10224019,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2762,10224020,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2763,10224021,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2764,10224022,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2765,10224023,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2766,10224024,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2767,10224025,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2768,10224026,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2769,10224027,LZA-Detektor,Einsteinstr./ Strabbahnhof,,
2770,10225001,LZA-Detektor,St.-Quirin-Platz,,
2771,10225002,LZA-Detektor,St.-Quirin-Platz,,
2772,10225003,LZA-Detektor,St.-Quirin-Platz,,
2773,10225004,LZA-Detektor,St.-Quirin-Platz,,
2774,10225005,LZA-Detektor,St.-Quirin-Platz,,
2775,10225006,LZA-Detektor,St.-Quirin-Platz,,
2776,10226001,LZA-Detektor,Chiemgau-/ PÃÂ¶llatstr.,,
2777,10226002,LZA-Detektor,Chiemgau-/ PÃÂ¶llatstr.,,
2778,10226003,LZA-Detektor,Chiemgau-/ PÃÂ¶llatstr.,,
2779,10226004,LZA-Detektor,Chiemgau-/ PÃÂ¶llatstr.,,
2780,10226005,LZA-Detektor,Chiemgau-/ PÃÂ¶llatstr.,,
2781,10226006,LZA-Detektor,Chiemgau-/ PÃÂ¶llatstr.,,
2782,10226007,LZA-Detektor,Chiemgau-/ PÃÂ¶llatstr.,,
2783,10227001,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2784,10227002,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2785,10227003,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2786,10227004,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2787,10227005,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2788,10227006,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2789,10227007,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2790,10227008,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2791,10227009,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2792,10227030,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2793,10227031,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2794,10227032,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2795,10227033,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2796,10227034,LZA-Detektor,Chiemgau-/ Schwanseestr.,,
2797,10228001,LZA-Detektor,Pasinger Marienplatz,,
2798,10228002,LZA-Detektor,Pasinger Marienplatz,,
2799,10228003,LZA-Detektor,Pasinger Marienplatz,,
2800,10228004,LZA-Detektor,Pasinger Marienplatz,,
2801,10229001,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2802,10229002,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2803,10229003,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2804,10229004,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2805,10229005,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2806,10229006,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2807,10229007,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2808,10229008,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2809,10229009,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2810,10229010,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2811,10229011,LZA-Detektor,BÃÂ¤cker-/ Landsberger Str.,,
2812,10230001,LZA-Detektor,Aidenbach-/ Zielstattstr.,,
2813,10230002,LZA-Detektor,Aidenbach-/ Zielstattstr.,,
2814,10230003,LZA-Detektor,Aidenbach-/ Zielstattstr.,,
2815,10230004,LZA-Detektor,Aidenbach-/ Zielstattstr.,,
2816,10230005,LZA-Detektor,Aidenbach-/ Zielstattstr.,,
2817,10230006,LZA-Detektor,Aidenbach-/ Zielstattstr.,,
2818,10230007,LZA-Detektor,Aidenbach-/ Zielstattstr.,,
2819,10231007,LZA-Detektor,Truderinger Str./ Schwanhildenweg,,
2820,10231008,LZA-Detektor,Truderinger Str./ Schwanhildenweg,,
2821,10232001,LZA-Detektor,MÃÂ¶hl-/ Montgelasstr.,,
2822,10232002,LZA-Detektor,MÃÂ¶hl-/ Montgelasstr.,,
2823,10232003,LZA-Detektor,MÃÂ¶hl-/ Montgelasstr.,,
2824,10232004,LZA-Detektor,MÃÂ¶hl-/ Montgelasstr.,,
2825,10232005,LZA-Detektor,MÃÂ¶hl-/ Montgelasstr.,,
2826,10232006,LZA-Detektor,MÃÂ¶hl-/ Montgelasstr.,,
2827,10233001,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2828,10233002,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2829,10233003,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2830,10233004,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2831,10233005,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2832,10233006,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2833,10233007,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2834,10233008,LZA-Detektor,Hirschgartenallee / Wotanstr.,,
2835,10234001,LZA-Detektor,WÃÂ¶rth-/ Comeniusstr.,,
2836,10235001,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2837,10235002,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2838,10235003,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2839,10235004,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2840,10235005,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2841,10235006,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2842,10235007,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2843,10235008,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2844,10235009,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2845,10235010,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2846,10235011,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2847,10235012,LZA-Detektor,Frankfurter Ring / Knorrstr.,,
2848,10236001,LZA-Detektor,Kazmair-/ Trappentreustr.,48.134995,11.533693
2849,10236002,LZA-Detektor,Kazmair-/ Trappentreustr.,48.134983,11.534346
2850,10236003,LZA-Detektor,Kazmair-/ Trappentreustr.,,
2851,10237001,LZA-Detektor,GÃÂ¤rtnerplatz,,
2852,10237002,LZA-Detektor,GÃÂ¤rtnerplatz,,
2853,10237003,LZA-Detektor,GÃÂ¤rtnerplatz,,
2854,10238001,LZA-Detektor,Herzog-/ Wilhelmstr.,,
2855,10238002,LZA-Detektor,Herzog-/ Wilhelmstr.,,
2856,10238003,LZA-Detektor,Herzog-/ Wilhelmstr.,,
2857,10239001,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2858,10239002,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2859,10239003,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2860,10239004,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2861,10239005,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2862,10239006,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2863,10239007,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2864,10239008,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2865,10239009,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2866,10239010,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2867,10239011,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2868,10239012,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2869,10239013,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2870,10239014,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2871,10239015,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2872,10239016,LZA-Detektor,Karl-Scharnagl-Ring / Maximilianstr.,,
2873,10240001,LZA-Detektor,Bavariaring / St.-Pauls-Platz,,
2874,10240002,LZA-Detektor,Bavariaring / St.-Pauls-Platz,,
2875,10241001,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2876,10241002,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2877,10241003,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2878,10241004,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2879,10241005,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2880,10241006,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2881,10241007,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2882,10241008,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2883,10241009,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2884,10241010,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2885,10241011,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2886,10241012,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2887,10241013,LZA-Detektor,Nymphenburger-/ Sandstr.,,
2888,10242001,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2889,10242002,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2890,10242003,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2891,10242004,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2892,10242005,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2893,10242006,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2894,10242007,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2895,10242015,LZA-Detektor,Bayer-/ Hermann-Lingg-Str.,,
2896,10243001,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2897,10243002,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2898,10243003,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2899,10243004,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2900,10243005,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2901,10243006,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2902,10243007,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2903,10243008,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2904,10243009,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2905,10243010,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2906,10243011,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2907,10243012,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2908,10243013,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2909,10243031,LZA-Detektor,Landshuter Allee / Nymphenburger Str.,,
2910,10244001,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2911,10244002,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2912,10244003,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2913,10244004,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2914,10244005,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2915,10244006,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2916,10244007,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2917,10244008,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2918,10244009,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2919,10244047,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2920,10244048,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2921,10244049,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2922,10244050,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2923,10244051,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2924,10244052,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2925,10244053,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2926,10244054,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2927,10244055,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2928,10244056,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2929,10244057,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2930,10244058,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2931,10244059,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2932,10244060,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2933,10244061,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2934,10244062,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2935,10244063,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2936,10244064,LZA-Detektor,St.-Bonifatius-/ Tegernseer Landstr.,,
2937,10245001,LZA-Detektor,Agnes-Bernauer-/ Siglstr.,,
